RRP,dayofweek,month,day,season,is_weekend,is_month_start,is_month_end,is_quarter_start,topattn,attention,temperature_2m,relative_humidity_2m,precipitation,surface_pressure,cloud_cover,wind_speed_10m,ds,unique_id,y
59.29,1,6,7,3,0,0,0,0,-0.2312159,0.20701802,12.36,83.06,0.0,1003.0,92.7,15.14,2016-06-07 12:00:00,True,6004.63
58.05,1,6,7,3,0,0,0,0,-0.081025034,0.01953899,12.31,82.5,0.0,1004.0,100.0,17.58,2016-06-07 13:00:00,True,6010.1
62.03,1,6,7,3,0,0,0,0,0.5397832,0.08137957,12.21,82.2,0.0,1002.5,96.3,12.88,2016-06-07 14:00:00,True,6038.94
75.4,1,6,7,3,0,0,0,0,-0.58132243,0.07531268,12.06,81.3,0.0,1005.0,67.2,17.55,2016-06-07 15:00:00,True,5990.96
97.79,1,6,7,3,0,0,0,0,-0.94875896,0.20282948,11.81,81.0,0.0,1004.0,42.6,12.1,2016-06-07 16:00:00,True,6026.53
73.84,1,6,7,3,0,0,0,0,1.1636286,0.3606272,10.914,84.0,0.0,1004.5,64.2,12.766,2016-06-07 17:00:00,True,6334.82
181.63,1,6,7,3,0,0,0,0,0.26142997,0.16953476,10.31,86.25,0.0,1004.5,68.4,12.78,2016-06-07 18:00:00,True,6797.8
204.63,1,6,7,3,0,0,0,0,0.11837934,0.13420881,10.31,84.75,0.0,1005.0,60.6,12.56,2016-06-07 19:00:00,True,6638.06
101.22,1,6,7,3,0,0,0,0,-0.07980834,0.011644597,10.26,84.75,0.0,1005.0,51.9,12.664,2016-06-07 20:00:00,True,6268.63
83.5,1,6,7,3,0,0,0,0,-0.15719172,0.33246124,10.164,85.3,0.0,1006.0,50.4,12.78,2016-06-07 21:00:00,True,5943.98
48.7,1,6,7,3,0,0,0,0,-0.07010254,0.016406437,10.06,86.2,0.0,1006.0,42.0,15.125,2016-06-07 22:00:00,True,5480.48
96.81,1,6,7,3,0,0,0,0,0.4909366,0.18156248,10.664,84.56,0.0,1006.5,42.6,16.2,2016-06-07 23:00:00,True,5160.06
143.93,2,6,8,3,0,0,0,0,-0.23525889,0.20969762,11.664,79.1,0.0,1006.0,70.5,19.25,2016-06-08 00:00:00,True,5425.57
74.57,2,6,8,3,0,0,0,0,-0.0784573,0.07833158,12.414,74.56,0.0,1006.0,100.0,23.86,2016-06-08 01:00:00,True,5014.48
111.16,2,6,8,3,0,0,0,0,0.53729224,0.035522703,13.26,69.8,0.0,1005.0,79.8,25.23,2016-06-08 02:00:00,True,4660.36
33.55,2,6,8,3,0,0,0,0,-0.5629962,0.097025715,13.164,73.44,0.8,1004.0,96.3,27.73,2016-06-08 03:00:00,True,4275.8
33.23,2,6,8,3,0,0,0,0,-0.952256,0.12718318,13.31,73.2,0.0,1003.0,64.8,22.69,2016-06-08 04:00:00,True,4175.59
42.29,2,6,8,3,0,0,0,0,1.176559,-0.01224919,13.06,75.44,0.0,1002.5,87.0,22.75,2016-06-08 05:00:00,True,4309.43
53.34,2,6,8,3,0,0,0,0,0.26917532,0.102906965,12.86,76.4,0.0,1002.0,78.0,22.67,2016-06-08 06:00:00,True,4749.37
186.03,2,6,8,3,0,0,0,0,0.11206041,0.13632539,12.414,82.2,0.3,1000.5,66.3,24.48,2016-06-08 07:00:00,True,5707.56
97.14,2,6,8,3,0,0,0,0,-0.08012502,0.12680446,12.36,81.6,0.0,1000.5,100.0,25.7,2016-06-08 08:00:00,True,6381.97
99.9,2,6,8,3,0,0,0,0,-0.1563487,0.07956061,12.56,79.75,0.0,1000.0,100.0,28.53,2016-06-08 09:00:00,True,6435.23
256.66,2,6,8,3,0,0,0,0,-0.07951141,0.1254673,12.86,77.44,0.0,1000.0,98.7,31.48,2016-06-08 10:00:00,True,6419.27
63.12,2,6,8,3,0,0,0,0,0.49958375,0.35598516,13.06,76.7,0.2,1000.0,93.9,31.61,2016-06-08 11:00:00,True,6221.85
137.08,2,6,8,3,0,0,0,0,-0.2350622,0.1264125,12.96,78.5,0.2,999.5,80.1,30.44,2016-06-08 12:00:00,True,6243.57
75.76,2,6,8,3,0,0,0,0,-0.07844405,0.15890972,12.81,80.06,0.4,998.5,42.3,29.1,2016-06-08 13:00:00,True,6012.44
139.34,2,6,8,3,0,0,0,0,0.53755784,0.06825221,12.51,83.3,2.4,998.0,67.8,26.77,2016-06-08 14:00:00,True,6197.2
87.02,2,6,8,3,0,0,0,0,-0.5639486,-0.04068296,12.36,85.3,0.7,997.5,46.2,23.77,2016-06-08 15:00:00,True,6138.11
74.02,2,6,8,3,0,0,0,0,-0.9520856,0.1980816,12.21,87.3,0.3,997.0,91.2,21.34,2016-06-08 16:00:00,True,6219.82
109.1,2,6,8,3,0,0,0,0,1.1758958,0.08079031,12.06,89.4,0.2,996.5,96.6,20.12,2016-06-08 17:00:00,True,6454.1
141.14,2,6,8,3,0,0,0,0,0.2685788,0.04597653,12.01,89.94,0.0,996.5,80.4,18.86,2016-06-08 18:00:00,True,6881.02
77.1,2,6,8,3,0,0,0,0,0.1123119,-0.05628558,12.46,88.2,0.0,997.0,81.0,15.73,2016-06-08 19:00:00,True,6556.29
59.55,2,6,8,3,0,0,0,0,-0.08012648,0.16495894,12.56,86.75,0.0,997.0,86.4,14.41,2016-06-08 20:00:00,True,6240.96
63.17,2,6,8,3,0,0,0,0,-0.15651065,0.18218094,12.36,86.1,0.0,997.5,78.3,15.54,2016-06-08 21:00:00,True,5942.5
28.71,2,6,8,3,0,0,0,0,-0.07899003,0.07944113,11.96,86.1,0.0,998.0,16.8,13.555,2016-06-08 22:00:00,True,5504.6
30.03,2,6,8,3,0,0,0,0,0.4989801,0.0073612905,12.36,83.9,0.0,998.5,8.1,16.27,2016-06-08 23:00:00,True,5127.91
47.42,3,6,9,3,0,0,0,0,-0.2290054,0.17886613,13.21,79.3,0.0,999.0,16.5,18.69,2016-06-09 00:00:00,True,5275.33
28.23,3,6,9,3,0,0,0,0,-0.073304206,0.19213136,14.06,72.1,0.0,999.5,31.5,21.56,2016-06-09 01:00:00,True,4905.78
30.1,3,6,9,3,0,0,0,0,0.54577845,-0.021015132,14.664,67.06,0.0,999.0,32.1,23.42,2016-06-09 02:00:00,True,4503.94
8.89,3,6,9,3,0,0,0,0,-0.58060384,0.1306457,15.21,62.16,0.0,999.5,86.7,25.7,2016-06-09 03:00:00,True,4217.61
15.25,3,6,9,3,0,0,0,0,-0.95205903,0.017279914,16.06,55.53,0.0,1000.0,96.0,20.67,2016-06-09 04:00:00,True,4163.88
19.68,3,6,9,3,0,0,0,0,1.1656892,0.035732586,15.81,57.6,0.0,1001.0,100.0,18.1,2016-06-09 05:00:00,True,4235.77
21.65,3,6,9,3,0,0,0,0,0.25305155,-0.012425597,15.164,61.5,0.0,1002.5,100.0,18.56,2016-06-09 06:00:00,True,4612.26
173.89,3,6,9,3,0,0,0,0,0.10534313,0.16857308,13.51,75.75,0.3,1004.0,100.0,16.75,2016-06-09 07:00:00,True,5560.05
103.23,3,6,9,3,0,0,0,0,-0.0840022,0.16154869,12.81,80.9,0.3,1005.0,100.0,16.56,2016-06-09 08:00:00,True,6136.18
58.84,3,6,9,3,0,0,0,0,-0.15405534,0.21541125,12.36,83.56,0.2,1006.5,64.5,15.945,2016-06-09 09:00:00,True,6194.95
67.87,3,6,9,3,0,0,0,0,-0.06907131,0.06868764,12.06,85.25,0.0,1007.5,75.3,15.12,2016-06-09 10:00:00,True,6064.77
42.38,3,6,9,3,0,0,0,0,0.48309326,0.09903488,11.56,89.3,0.2,1008.5,100.0,15.16,2016-06-09 11:00:00,True,6005.23
38.52,3,6,9,3,0,0,0,0,-0.24002635,0.09102166,11.51,89.0,0.1,1009.5,100.0,16.39,2016-06-09 12:00:00,True,5844.49
34.62,3,6,9,3,0,0,0,0,-0.07785585,0.10280763,11.26,89.3,0.0,1010.5,100.0,16.95,2016-06-09 13:00:00,True,5682.17
34.35,3,6,9,3,0,0,0,0,0.523813,0.135956,10.86,86.56,0.0,1011.0,80.4,16.95,2016-06-09 14:00:00,True,5752.19
39.09,3,6,9,3,0,0,0,0,-0.52779746,0.14630722,10.26,85.4,0.0,1011.5,25.2,13.336,2016-06-09 15:00:00,True,5820.24
54.34,3,6,9,3,0,0,0,0,-0.9529789,0.26986614,9.76,85.56,0.0,1012.0,6.9,11.52,2016-06-09 16:00:00,True,5900.43
63.72,3,6,9,3,0,0,0,0,1.2059261,0.07054608,9.06,86.7,0.0,1012.5,12.6,11.3,2016-06-09 17:00:00,True,6196.97
99.9,3,6,9,3,0,0,0,0,0.28958786,0.06388873,9.26,84.94,0.0,1012.5,30.0,12.29,2016-06-09 18:00:00,True,6656.08
71.33,3,6,9,3,0,0,0,0,0.102207094,-0.034103613,9.31,82.06,0.0,1013.0,36.9,12.68,2016-06-09 19:00:00,True,6452.18
50.35,3,6,9,3,0,0,0,0,-0.073624656,0.03311062,8.914,82.3,0.0,1013.5,42.3,11.72,2016-06-09 20:00:00,True,6141.19
47.03,3,6,9,3,0,0,0,0,-0.15708497,0.050649125,8.81,81.44,0.0,1014.0,72.6,12.73,2016-06-09 21:00:00,True,5889.37
30.8,3,6,9,3,0,0,0,0,-0.107155636,0.11161467,9.01,79.8,0.0,1015.0,53.1,13.44,2016-06-09 22:00:00,True,5428.25
37.0,3,6,9,3,0,0,0,0,0.5181669,0.081170805,9.61,78.0,0.0,1015.0,35.4,15.83,2016-06-09 23:00:00,True,5178.96
42.82,4,6,10,3,0,0,0,0,-0.23945042,0.031094104,11.26,72.06,0.0,1015.0,36.3,17.2,2016-06-10 00:00:00,True,5358.27
30.9,4,6,10,3,0,0,0,0,-0.07653071,0.021097952,12.71,67.1,0.0,1015.5,49.5,20.08,2016-06-10 01:00:00,True,4880.93
16.82,4,6,10,3,0,0,0,0,0.520899,0.076622896,13.81,59.3,0.0,1014.5,100.0,22.83,2016-06-10 02:00:00,True,4489.75
21.73,4,6,10,3,0,0,0,0,-0.51850045,0.21478368,14.31,56.25,0.0,1014.0,100.0,20.88,2016-06-10 03:00:00,True,4325.96
15.26,4,6,10,3,0,0,0,0,-0.9524627,0.19478893,15.164,51.62,0.0,1013.5,100.0,18.67,2016-06-10 04:00:00,True,4154.25
18.36,4,6,10,3,0,0,0,0,1.2137778,0.23312034,15.31,53.47,0.0,1014.0,95.4,18.69,2016-06-10 05:00:00,True,4232.84
22.95,4,6,10,3,0,0,0,0,0.29287392,0.06847912,14.96,56.22,0.0,1014.0,100.0,19.34,2016-06-10 06:00:00,True,4730.15
154.89,4,6,10,3,0,0,0,0,0.09628515,-0.053999703,13.56,66.4,0.0,1014.5,100.0,20.38,2016-06-10 07:00:00,True,5581.98
99.9,4,6,10,3,0,0,0,0,-0.07312277,0.13301139,12.81,73.1,0.5,1014.5,100.0,21.86,2016-06-10 08:00:00,True,6155.27
87.18,4,6,10,3,0,0,0,0,-0.15573013,0.05506155,11.664,86.06,1.8,1015.0,100.0,20.77,2016-06-10 09:00:00,True,6235.9
68.05,4,6,10,3,0,0,0,0,-0.11488041,-0.020066435,11.46,88.7,2.1,1016.5,100.0,16.39,2016-06-10 10:00:00,True,6136.88
74.63,4,6,10,3,0,0,0,0,0.5200462,0.15785424,11.06,90.5,1.0,1017.0,85.8,14.41,2016-06-10 11:00:00,True,5933.93
30.83,4,6,10,3,0,0,0,0,-0.23897782,0.16986986,10.46,88.94,0.1,1018.0,45.6,13.086,2016-06-10 12:00:00,True,5721.39
28.46,4,6,10,3,0,0,0,0,-0.07467383,0.16539784,9.664,87.6,0.0,1018.5,22.8,13.04,2016-06-10 13:00:00,True,5767.0
30.68,4,6,10,3,0,0,0,0,0.5234127,0.008130039,9.31,86.75,0.0,1018.5,25.8,13.37,2016-06-10 14:00:00,True,5723.6
32.09,4,6,10,3,0,0,0,0,-0.5193344,0.059129566,8.71,86.06,0.0,1018.5,22.8,13.14,2016-06-10 15:00:00,True,5725.42
46.76,4,6,10,3,0,0,0,0,-0.9544029,0.1197154,8.31,84.9,0.0,1018.5,6.0,14.28,2016-06-10 16:00:00,True,5713.86
50.29,4,6,10,3,0,0,0,0,1.2132351,0.013361906,7.76,83.3,0.0,1018.5,0.6,15.02,2016-06-10 17:00:00,True,5978.23
80.03,4,6,10,3,0,0,0,0,0.28929472,0.030790081,7.51,81.56,0.0,1018.5,0.6,15.984,2016-06-10 18:00:00,True,6491.28
48.13,4,6,10,3,0,0,0,0,0.092112616,0.028719222,7.56,79.3,0.0,1018.5,1.8,16.7,2016-06-10 19:00:00,True,6297.78
50.73,4,6,10,3,0,0,0,0,-0.07496095,0.009167214,7.76,78.8,0.0,1019.0,29.1,16.81,2016-06-10 20:00:00,True,6098.91
42.98,4,6,10,3,0,0,0,0,-0.15383962,-0.005242482,8.01,78.8,0.0,1019.5,45.9,17.14,2016-06-10 21:00:00,True,5841.72
28.42,4,6,10,3,0,0,0,0,-0.11266533,0.091926396,8.51,78.94,0.0,1020.0,63.3,16.38,2016-06-10 22:00:00,True,5449.19
27.29,4,6,10,3,0,0,0,0,0.5178002,0.16784644,9.46,79.9,0.1,1021.5,97.5,19.8,2016-06-10 23:00:00,True,5170.88
30.84,5,6,11,3,1,0,0,0,-0.23479491,0.14733435,9.51,80.7,0.5,1022.5,100.0,21.94,2016-06-11 00:00:00,True,5382.83
18.04,5,6,11,3,1,0,0,0,-0.07027182,0.010919253,9.914,80.5,0.6,1023.5,62.4,18.03,2016-06-11 01:00:00,True,4889.41
15.56,5,6,11,3,1,0,0,0,0.5405139,0.09991661,10.81,75.3,0.1,1023.5,38.4,17.08,2016-06-11 02:00:00,True,4472.58
14.78,5,6,11,3,1,0,0,0,-0.5520929,0.15712084,11.164,68.44,0.0,1024.0,34.5,18.89,2016-06-11 03:00:00,True,4135.36
15.17,5,6,11,3,1,0,0,0,-0.9580547,0.16002347,11.21,59.1,0.0,1024.0,48.0,21.81,2016-06-11 04:00:00,True,3934.89
15.81,5,6,11,3,1,0,0,0,1.1862861,0.06535301,11.51,52.28,0.0,1025.0,49.2,19.69,2016-06-11 05:00:00,True,3926.32
13.09,5,6,11,3,1,0,0,0,0.26561165,0.08827183,11.21,52.56,0.0,1026.0,72.9,17.84,2016-06-11 06:00:00,True,4026.91
22.4,5,6,11,3,1,0,0,0,0.09444395,0.20557876,10.51,58.1,0.0,1027.0,69.3,16.55,2016-06-11 07:00:00,True,4384.52
39.03,5,6,11,3,1,0,0,0,-0.08359149,0.048354205,9.96,60.25,0.0,1028.0,57.3,16.3,2016-06-11 08:00:00,True,4709.14
72.22,5,6,11,3,1,0,0,0,-0.15218188,0.2333086,9.61,62.34,0.0,1029.0,50.1,14.77,2016-06-11 09:00:00,True,5195.93
47.16,5,6,11,3,1,0,0,0,-0.084172145,0.02976939,9.06,65.6,0.0,1029.0,51.0,11.63,2016-06-11 10:00:00,True,5402.25
33.27,5,6,11,3,1,0,0,0,0.49723077,-0.1040538,8.46,69.8,0.0,1030.0,48.3,10.445,2016-06-11 11:00:00,True,5258.93
28.39,5,6,11,3,1,0,0,0,-0.23724526,0.085158914,7.96,72.7,0.0,1030.0,55.8,11.21,2016-06-11 12:00:00,True,5012.87
25.2,5,6,11,3,1,0,0,0,-0.07178832,0.22795697,7.91,72.2,0.0,1031.0,65.1,11.54,2016-06-11 13:00:00,True,4891.55
25.23,5,6,11,3,1,0,0,0,0.53511006,0.24509083,7.66,71.9,0.0,1032.0,60.3,10.9,2016-06-11 14:00:00,True,4969.64
30.27,5,6,11,3,1,0,0,0,-0.54083765,0.28824234,7.51,71.4,0.0,1032.0,65.4,9.88,2016-06-11 15:00:00,True,4876.21
49.86,5,6,11,3,1,0,0,0,-0.9593909,-0.016663551,7.36,71.3,0.0,1032.0,45.9,8.91,2016-06-11 16:00:00,True,5079.37
171.34,5,6,11,3,1,0,0,0,1.1953635,-0.035745203,7.16,72.3,0.0,1032.0,49.5,8.22,2016-06-11 17:00:00,True,5509.9
107.09,5,6,11,3,1,0,0,0,0.27358532,0.09422898,6.76,74.06,0.0,1033.0,59.7,8.945,2016-06-11 18:00:00,True,6187.14
85.04,5,6,11,3,1,0,0,0,0.09212838,0.21412237,6.71,74.3,0.0,1033.0,57.9,8.945,2016-06-11 19:00:00,True,6061.35
83.02,5,6,11,3,1,0,0,0,-0.08062567,0.060457747,6.51,74.56,0.0,1033.0,58.2,9.086,2016-06-11 20:00:00,True,5876.05
88.98,5,6,11,3,1,0,0,0,-0.15225156,0.22261816,6.66,73.75,0.0,1034.0,59.1,8.89,2016-06-11 21:00:00,True,5653.84
52.46,5,6,11,3,1,0,0,0,-0.09118052,0.15210764,6.81,74.3,0.0,1034.0,79.2,10.0,2016-06-11 22:00:00,True,5433.87
95.8,5,6,11,3,1,0,0,0,0.5048187,-0.005450671,8.06,72.5,0.0,1035.0,74.4,10.63,2016-06-11 23:00:00,True,5299.26
63.23,6,6,12,3,1,0,0,0,-0.23737115,0.09939882,9.96,65.4,0.0,1035.0,65.7,8.89,2016-06-12 00:00:00,True,5545.71
50.19,6,6,12,3,1,0,0,0,-0.07161726,0.20765918,11.36,59.12,0.0,1035.0,41.4,8.66,2016-06-12 01:00:00,True,5117.28
30.28,6,6,12,3,1,0,0,0,0.53268886,0.27419525,12.164,54.72,0.0,1035.0,71.1,9.73,2016-06-12 02:00:00,True,4685.59
30.31,6,6,12,3,1,0,0,0,-0.5335288,0.3056434,12.71,52.03,0.0,1034.0,84.6,9.06,2016-06-12 03:00:00,True,4376.79
24.7,6,6,12,3,1,0,0,0,-0.9591993,0.081043474,12.81,52.06,0.0,1033.0,85.5,7.992,2016-06-12 04:00:00,True,4246.47
26.43,6,6,12,3,1,0,0,0,1.2017009,0.20019732,12.86,52.06,0.0,1033.0,88.2,5.938,2016-06-12 05:00:00,True,4208.48
25.23,6,6,12,3,1,0,0,0,0.27736446,0.022233883,12.61,54.25,0.0,1034.0,82.8,2.414,2016-06-12 06:00:00,True,4325.4
30.2,6,6,12,3,1,0,0,0,0.08905995,0.23288567,11.914,69.75,0.0,1034.0,66.6,2.1,2016-06-12 07:00:00,True,4563.22
80.57,6,6,12,3,1,0,0,0,-0.079870954,0.0035426915,11.71,63.28,0.0,1034.0,63.0,0.805,2016-06-12 08:00:00,True,4805.13
99.9,6,6,12,3,1,0,0,0,-0.1510923,0.15885071,11.11,66.06,0.0,1034.0,52.2,1.298,2016-06-12 09:00:00,True,5197.84
87.81,6,6,12,3,1,0,0,0,-0.09675099,0.0153005915,8.76,79.5,0.0,1035.0,44.1,4.105,2016-06-12 10:00:00,True,5371.17
51.65,6,6,12,3,1,0,0,0,0.50767714,0.1415612,7.36,87.1,0.0,1035.0,19.8,4.555,2016-06-12 11:00:00,True,5319.13
29.75,6,6,12,3,1,0,0,0,-0.23422782,0.009306908,6.41,91.4,0.0,1035.0,12.6,4.734,2016-06-12 12:00:00,True,5026.71
28.49,6,6,12,3,1,0,0,0,-0.06718734,0.16454928,5.76,92.3,0.0,1035.0,7.2,6.88,2016-06-12 13:00:00,True,4955.34
30.63,6,6,12,3,1,0,0,0,0.5415256,0.04017371,5.56,91.3,0.0,1035.0,4.5,8.31,2016-06-12 14:00:00,True,4881.5
45.64,6,6,12,3,1,0,0,0,-0.5493697,0.37009504,5.41,91.0,0.0,1034.0,4.8,9.36,2016-06-12 15:00:00,True,4857.42
66.17,6,6,12,3,1,0,0,0,-0.9594784,0.06849406,5.41,90.06,0.0,1034.0,4.5,10.49,2016-06-12 16:00:00,True,5052.77
80.85,6,6,12,3,1,0,0,0,1.1903821,0.037090726,5.41,89.44,0.0,1034.0,0.9,10.54,2016-06-12 17:00:00,True,5470.61
150.51,6,6,12,3,1,0,0,0,0.264236,0.17446147,5.21,89.75,0.0,1033.0,0.9,10.18,2016-06-12 18:00:00,True,6128.3
95.88,6,6,12,3,1,0,0,0,0.0872252,0.12565023,5.11,89.4,0.0,1033.0,1.2,11.25,2016-06-12 19:00:00,True,6124.14
87.57,6,6,12,3,1,0,0,0,-0.08433786,0.11968833,5.11,88.44,0.0,1034.0,11.4,12.65,2016-06-12 20:00:00,True,5945.73
242.73,6,6,12,3,1,0,0,0,-0.1507739,0.31357002,5.21,87.25,0.0,1034.0,21.0,14.05,2016-06-12 21:00:00,True,5746.44
115.51,6,6,12,3,1,0,0,0,-0.085085675,0.10067723,5.46,85.1,0.0,1035.0,24.6,15.86,2016-06-12 22:00:00,True,5463.67
80.06,6,6,12,3,1,0,0,0,0.4953406,0.10602642,6.76,80.3,0.0,1035.0,20.1,17.31,2016-06-12 23:00:00,True,5254.16
61.51,0,6,13,3,0,0,0,0,-0.23372513,0.14990768,8.71,72.4,0.0,1035.0,11.4,18.1,2016-06-13 00:00:00,True,5590.81
63.89,0,6,13,3,0,0,0,0,-0.06739714,0.040188875,10.31,66.1,0.0,1034.0,21.6,21.67,2016-06-13 01:00:00,True,5140.19
50.86,0,6,13,3,0,0,0,0,0.5423145,0.1577126,11.56,60.66,0.0,1033.0,23.1,23.77,2016-06-13 02:00:00,True,4660.67
60.41,0,6,13,3,0,0,0,0,-0.5521162,0.15532994,12.414,57.16,0.0,1032.0,10.5,24.48,2016-06-13 03:00:00,True,4346.3
25.7,0,6,13,3,0,0,0,0,-0.9585681,0.082177326,12.86,55.47,0.0,1031.0,2.1,24.12,2016-06-13 04:00:00,True,4206.76
25.18,0,6,13,3,0,0,0,0,1.1880717,0.20122539,12.96,55.7,0.0,1031.0,0.0,23.06,2016-06-13 05:00:00,True,4143.85
35.52,0,6,13,3,0,0,0,0,0.26307368,0.10387195,12.51,58.78,0.0,1031.0,0.0,20.22,2016-06-13 06:00:00,True,4328.7
41.41,0,6,13,3,0,0,0,0,0.088960454,0.046115886,11.26,64.3,0.0,1030.0,0.0,19.11,2016-06-13 07:00:00,True,4681.5
83.13,0,6,13,3,0,0,0,0,-0.08466835,0.30307177,10.31,68.5,0.0,1031.0,2.7,19.47,2016-06-13 08:00:00,True,4962.77
142.2,0,6,13,3,0,0,0,0,-0.1510541,0.046952307,9.71,71.75,0.0,1031.0,26.4,19.47,2016-06-13 09:00:00,True,5378.38
218.25,0,6,13,3,0,0,0,0,-0.08356965,0.16828983,9.414,74.0,0.0,1031.0,30.0,20.95,2016-06-13 10:00:00,True,5371.55
74.94,0,6,13,3,0,0,0,0,0.49408522,0.011157796,9.164,76.06,0.0,1031.0,30.0,22.06,2016-06-13 11:00:00,True,5071.55
65.52,0,6,13,3,0,0,0,0,-0.23388451,0.16805251,9.01,77.1,0.0,1031.0,26.4,23.5,2016-06-13 12:00:00,True,4747.45
82.05,0,6,13,3,0,0,0,0,-0.067356244,0.060752317,8.914,77.6,0.0,1031.0,4.8,23.78,2016-06-13 13:00:00,True,4674.77
91.18,0,6,13,3,0,0,0,0,0.5420624,0.16478483,8.86,77.9,0.0,1030.0,0.6,23.77,2016-06-13 14:00:00,True,4668.07
72.92,0,6,13,3,0,0,0,0,-0.5512957,-0.05184238,8.71,78.94,0.0,1030.0,7.8,23.05,2016-06-13 15:00:00,True,4734.69
84.86,0,6,13,3,0,0,0,0,-0.9588505,0.19236733,8.56,79.75,0.0,1031.0,26.4,22.69,2016-06-13 16:00:00,True,5026.37
131.3,0,6,13,3,0,0,0,0,1.1887622,0.1717151,8.46,80.56,0.0,1030.0,27.0,22.31,2016-06-13 17:00:00,True,5549.41
249.68,0,6,13,3,0,0,0,0,0.26344797,0.09604716,8.36,81.1,0.0,1030.0,28.5,22.33,2016-06-13 18:00:00,True,6425.81
100.32,0,6,13,3,0,0,0,0,0.0884608,0.07573953,8.26,81.94,0.0,1031.0,28.5,21.97,2016-06-13 19:00:00,True,6303.29
85.6,0,6,13,3,0,0,0,0,-0.084560946,0.16646777,8.06,82.5,0.0,1031.0,23.4,21.61,2016-06-13 20:00:00,True,6036.51
84.73,0,6,13,3,0,0,0,0,-0.15098348,0.17929375,7.91,82.75,0.0,1031.0,29.4,20.53,2016-06-13 21:00:00,True,5817.0
64.97,0,6,13,3,0,0,0,0,-0.08401181,0.16959597,7.91,82.75,0.0,1032.0,29.7,20.88,2016-06-13 22:00:00,True,5345.71
65.62,0,6,13,3,0,0,0,0,0.4944748,0.109373786,8.76,80.06,0.0,1033.0,22.2,19.8,2016-06-13 23:00:00,True,4958.58
87.51,1,6,14,3,0,0,0,0,-0.23215497,-0.01063023,10.164,75.7,0.0,1033.0,5.1,18.78,2016-06-14 00:00:00,True,5240.09
51.02,1,6,14,3,0,0,0,0,-0.067858264,0.066802226,12.21,70.06,0.0,1034.0,15.9,18.84,2016-06-14 01:00:00,True,4851.23
53.31,1,6,14,3,0,0,0,0,0.5444144,0.17064257,13.76,66.2,0.0,1033.0,20.4,19.2,2016-06-14 02:00:00,True,4477.25
39.53,1,6,14,3,0,0,0,0,-0.5600368,0.3434864,14.914,63.78,0.0,1032.0,15.3,18.17,2016-06-14 03:00:00,True,4181.39
17.59,1,6,14,3,0,0,0,0,-0.95693684,0.113647856,15.56,62.44,0.0,1031.0,6.6,15.54,2016-06-14 04:00:00,True,4080.39
18.94,1,6,14,3,0,0,0,0,1.1816024,-0.006601145,15.914,60.84,0.0,1031.0,28.2,12.44,2016-06-14 05:00:00,True,4159.93
32.09,1,6,14,3,0,0,0,0,0.25937057,0.13194166,15.46,64.75,0.0,1031.0,37.2,7.074,2016-06-14 06:00:00,True,4612.06
137.47,1,6,14,3,0,0,0,0,0.09263897,0.29784113,13.01,71.44,0.0,1031.0,56.1,7.57,2016-06-14 07:00:00,True,5672.87
96.36,1,6,14,3,0,0,0,0,-0.08568825,0.21067183,11.414,78.8,0.0,1031.0,34.8,7.56,2016-06-14 08:00:00,True,6467.04
99.9,1,6,14,3,0,0,0,0,-0.15159443,0.09275142,9.96,85.3,0.0,1031.0,27.9,9.01,2016-06-14 09:00:00,True,6661.67
75.48,1,6,14,3,0,0,0,0,-0.079052284,0.15269308,9.01,89.7,0.0,1032.0,77.4,9.39,2016-06-14 10:00:00,True,6612.12
78.7,1,6,14,3,0,0,0,0,0.4895061,-0.056171745,8.26,91.8,0.0,1032.0,36.0,9.72,2016-06-14 11:00:00,True,6275.69
63.36,1,6,14,3,0,0,0,0,-0.2372959,0.13428241,7.81,93.4,0.0,1032.0,19.8,10.44,2016-06-14 12:00:00,True,5972.97
92.5,1,6,14,3,0,0,0,0,-0.07214234,0.16190617,7.56,93.7,0.0,1033.0,29.7,10.445,2016-06-14 13:00:00,True,5907.36
99.65,1,6,14,3,0,0,0,0,0.5350077,0.17725365,7.26,94.0,0.0,1032.0,34.2,10.44,2016-06-14 14:00:00,True,5914.59
82.78,1,6,14,3,0,0,0,0,-0.54138786,-0.0050554797,6.86,94.6,0.0,1032.0,34.2,10.14,2016-06-14 15:00:00,True,5870.69
110.42,1,6,14,3,0,0,0,0,-0.9592221,-0.030890604,6.41,95.3,0.0,1032.0,29.7,10.18,2016-06-14 16:00:00,True,5985.95
97.3,1,6,14,3,0,0,0,0,1.1949855,0.14749038,6.11,95.25,0.0,1031.0,18.0,9.42,2016-06-14 17:00:00,True,6409.29
274.36,1,6,14,3,0,0,0,0,0.27380595,0.19307436,5.56,96.94,0.0,1031.0,15.3,9.06,2016-06-14 18:00:00,True,7183.71
111.92,1,6,14,3,0,0,0,0,0.09282783,0.05086,5.71,95.56,0.0,1031.0,7.2,9.39,2016-06-14 19:00:00,True,7055.56
91.71,1,6,14,3,0,0,0,0,-0.08052236,0.1118385,5.41,95.94,0.0,1030.0,8.1,10.11,2016-06-14 20:00:00,True,6812.05
77.01,1,6,14,3,0,0,0,0,-0.15232474,0.30597427,5.16,95.9,0.0,1031.0,51.3,10.9,2016-06-14 21:00:00,True,6457.64
51.67,1,6,14,3,0,0,0,0,-0.09087315,-0.07011613,4.91,98.25,0.0,1030.0,41.4,10.24,2016-06-14 22:00:00,True,5977.08
